"filename", "language", "Markdown", "JavaScript", "TypeScript JSX", "HTML", "PowerShell", "JSON", "TypeScript", "CSS", "Ignore", "SQL", "YAML", "comment", "blank", "total"
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\.eslintrc.cjs", "JavaScript", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\.github\workflows\deployextra.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -8, -9, -70
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\.prettierrc", "JSON", 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, -1, -11
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\HowToStart.md", "Markdown", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\Readme.md", "Markdown", -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -110
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\README.md", "Markdown", -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -34
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\database\createusers.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, -1, -2, -10
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\database\feedback.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, -10
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\database\jaksec.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, -190, 0, -35, -40, -265
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\ecosystem.config.cjs", "JavaScript", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -21
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\package.json", "JSON", 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, -1, -81
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\config\createPool.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, -25, -7, -79
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\controllers\admincontroller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, -46, -3, -92
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\controllers\attendancecontroller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -189, 0, 0, 0, 0, -92, -22, -303
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\controllers\coursecontroller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -349, 0, 0, 0, 0, -87, -31, -467
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\controllers\lecturecontroller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -101, 0, 0, 0, 0, -42, -17, -160
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\controllers\topicgroupcontroller.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -166, 0, 0, 0, 0, -48, -10, -224
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\jaksecfileserver.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, -34, -8, -61
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\jaksecserver.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, -69, -16, -139
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\attendancemodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -227, 0, 0, 0, 0, -80, -25, -332
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\courseinstructormodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, -7, -4, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\coursemodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -457, 0, 0, 0, 0, -234, -24, -715
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\coursetopicmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, -12, -5, -41
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\lecturemodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -262, 0, 0, 0, 0, -166, -16, -444
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\rolemodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -61, 0, 0, 0, 0, -45, -9, -115
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\serversettingsmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, -20, -3, -66
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\studentgroupmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -64, 0, 0, 0, 0, -44, -11, -119
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\topicgroupmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -108, 0, 0, 0, 0, -66, -15, -189
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\topicingroupmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, -21, -5, -50
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\topicmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -124, 0, 0, 0, 0, -69, -7, -200
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\usercourse_topicsmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -61, 0, 0, 0, 0, -27, -10, -98
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\usercoursemodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, -45, -6, -130
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\userfeedbackmodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -34, 0, 0, 0, 0, -20, -6, -60
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\models\usermodel.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -403, 0, 0, 0, 0, -136, -29, -568
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\adminroutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -369, 0, 0, 0, 0, -84, -7, -460
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\course\attendanceRoutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -320, 0, 0, 0, 0, -123, -16, -459
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\course\topicRoutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -156, 0, 0, 0, 0, -39, -11, -206
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\courseroutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -557, 0, 0, 0, 0, -141, -26, -724
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\secureroutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -71, 0, 0, 0, 0, -19, -1, -91
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\routes\userroutes.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -175, 0, 0, 0, 0, -30, -11, -216
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\sockets\socketHandlers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -488, 0, 0, 0, 0, -125, -35, -648
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\tests\checkRole.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, -2, -6, -51
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -86, 0, 0, 0, 0, -117, -8, -211
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\auth.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -40, 0, 0, 0, 0, -9, -1, -50
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\checkRole.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, -6, -2, -18
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\doFetch.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -34, 0, 0, 0, 0, -16, -7, -57
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\errors.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, -16, -4, -33
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\logger.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, -3, -5, -16
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\opendata.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, -16, -4, -59
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\pass.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, -18, -6, -59
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\src\utils\validate.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, -7, -2, -19
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\tsconfig.json", "JSON", 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, -1, -21
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\backend\typedoc.json", "JSON", 0, 0, 0, 0, 0, -14, 0, 0, 0, 0, 0, 0, -1, -15
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\console.ps1", "PowerShell", 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, -9, -8, -42
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\README.md", "Markdown", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\build-date.cjs", "JavaScript", 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -6, -35
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\index.html", "HTML", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, -3, -40
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\package.json", "JSON", 0, 0, 0, 0, 0, -71, 0, 0, 0, 0, 0, 0, -1, -72
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\postcss.config.js", "JavaScript", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\App.tsx", "TypeScript JSX", 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, -6, -5, -43
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\Logo.tsx", "TypeScript JSX", 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -31
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\ErrorAlert.tsx", "TypeScript JSX", 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, -16, -4, -63
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\ServerStatus.tsx", "TypeScript JSX", 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, 0, -33, -6, -104
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\SuccessAlert.tsx", "TypeScript JSX", 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, -16, -2, -48
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\admin\EditUserView.tsx", "TypeScript JSX", 0, 0, -259, 0, 0, 0, 0, 0, 0, 0, 0, -40, -18, -317
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\background\BackgroundContainer.tsx", "TypeScript JSX", 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -9, -5, -52
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\buttons\GeneralLinkButton.tsx", "TypeScript JSX", 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\buttons\NavigationButton.tsx", "TypeScript JSX", 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -7, -4, -33
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\buttons\StartViewButton.tsx", "TypeScript JSX", 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, -3, -3, -20
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\buttons\StepButton.tsx", "TypeScript JSX", 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -36
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\cards\Card.tsx", "TypeScript JSX", 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -37
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\CourseData.tsx", "TypeScript JSX", 0, 0, -196, 0, 0, 0, 0, 0, 0, 0, 0, -27, -14, -237
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\CreateCourseCustom.tsx", "TypeScript JSX", 0, 0, -178, 0, 0, 0, 0, 0, 0, 0, 0, -60, -7, -245
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\CreateCourseEasy.tsx", "TypeScript JSX", 0, 0, -293, 0, 0, 0, 0, 0, 0, 0, 0, -21, -20, -334
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\StudentCourseGrid.tsx", "TypeScript JSX", 0, 0, -390, 0, 0, 0, 0, 0, 0, 0, 0, -37, -17, -444
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\attendance\AttendanceStatsTable.tsx", "TypeScript JSX", 0, 0, -208, 0, 0, 0, 0, 0, 0, 0, 0, -25, -12, -245
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\attendance\AttendanceTable.tsx", "TypeScript JSX", 0, 0, -164, 0, 0, 0, 0, 0, 0, 0, 0, -19, -11, -194
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\attendance\Attendees.tsx", "TypeScript JSX", 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -63
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\attendance\CourseStudents.tsx", "TypeScript JSX", 0, 0, -176, 0, 0, 0, 0, 0, 0, 0, 0, -49, -19, -244
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\AddTeachers.tsx", "TypeScript JSX", 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, -14, -10, -109
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\CourseDetails.tsx", "TypeScript JSX", 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, 0, -12, -8, -137
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\CreateCourseProgress.tsx", "TypeScript JSX", 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, -11, -3, -51
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\StepButtons.tsx", "TypeScript JSX", 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2, -57
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\StudentList.tsx", "TypeScript JSX", 0, 0, -224, 0, 0, 0, 0, 0, 0, 0, 0, -16, -6, -246
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\TopicsGroupAndTopics.tsx", "TypeScript JSX", 0, 0, -359, 0, 0, 0, 0, 0, 0, 0, 0, -44, -15, -418
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\course\createcourse\coursedetails\InputField.tsx", "TypeScript JSX", 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -49
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\dropdown\VideoDropdown.tsx", "TypeScript JSX", 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, -15, -4, -71
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\AttendanceInstructions.tsx", "TypeScript JSX", 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -73
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\ConfirmDialog.tsx", "TypeScript JSX", 0, 0, -61, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -67
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\DeleteLectureModal.tsx", "TypeScript JSX", 0, 0, -96, 0, 0, 0, 0, 0, 0, 0, 0, -17, -5, -118
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\DeleteModal.tsx", "TypeScript JSX", 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -15, -3, -78
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\EditTopicsModal.tsx", "TypeScript JSX", 0, 0, -120, 0, 0, 0, 0, 0, 0, 0, 0, -16, -3, -139
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\modals\WelcomeModal.tsx", "TypeScript JSX", 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, -11, -5, -50
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\main\titles\MainViewTitle.tsx", "TypeScript JSX", 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -13, -4, -29
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\components\profiles\ProfileInfo.tsx", "TypeScript JSX", 0, 0, -130, 0, 0, 0, 0, 0, 0, 0, 0, -27, -10, -167
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\contexts\UserContext.tsx", "TypeScript JSX", 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, -25, -3, -69
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\css\index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, -5, -34
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\css\logo.css", "CSS", 0, 0, 0, 0, 0, 0, 0, -67, 0, 0, 0, 0, -11, -78
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\hooks\ApiHooks.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -840, 0, 0, 0, 0, -13, -40, -893
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\hooks\courseHooks.ts", "TypeScript", 0, 0, 0, 0, 0, 0, -36, 0, 0, 0, 0, -15, -3, -54
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\main.tsx", "TypeScript JSX", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -18
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\AdminRoutes.tsx", "TypeScript JSX", 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -39
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\AllRoutes.tsx", "TypeScript JSX", 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -42
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\CounselorRoutes.tsx", "TypeScript JSX", 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -31
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\StudentRoutes.tsx", "TypeScript JSX", 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -38
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\TeacherRoutes.tsx", "TypeScript JSX", 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -34
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\admin\AdminCourseRoutes.tsx", "TypeScript JSX", 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -28
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\admin\AdminLectureRoutes.tsx", "TypeScript JSX", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -18
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\admin\AdminSettingsRoutes.tsx", "TypeScript JSX", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -24
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\admin\AdminUserRoutes.tsx", "TypeScript JSX", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\counselor\CounselorStudentRoutes.tsx", "TypeScript JSX", 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -31
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\teacher\TeacherAttendanceRoutes.tsx", "TypeScript JSX", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -26
"c:\Users\moxch\OneDrive\Asiakirjat\GitHub\JakSurveillance\frontend\src\routes\teacher\TeacherCoursesRoutes.tsx", "TypeScript JSX", 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -9, -2, -34
